timestamp,open,high,low,close,volume
2024-11-27 02:15:00+00:00,0.38712,0.39333,0.386,0.39196,40526507.0
2024-11-27 02:30:00+00:00,0.39196,0.39219,0.38936,0.39024,30478429.0
2024-11-27 02:45:00+00:00,0.39025,0.3922,0.39009,0.39073,16386348.0
2024-11-27 03:00:00+00:00,0.39072,0.39187,0.38896,0.38975,17114023.0
2024-11-27 03:15:00+00:00,0.38975,0.39031,0.386,0.38771,24834432.0
2024-11-27 03:30:00+00:00,0.38771,0.3878,0.38531,0.38719,30052076.0
2024-11-27 03:45:00+00:00,0.3872,0.38831,0.38577,0.38722,16266614.0
2024-11-27 04:00:00+00:00,0.38723,0.39037,0.38671,0.39007,22025567.0
2024-11-27 04:15:00+00:00,0.39007,0.3945,0.38947,0.39291,60198122.0
2024-11-27 04:30:00+00:00,0.39291,0.39318,0.38937,0.39114,26496015.0
2024-11-27 04:45:00+00:00,0.39114,0.39162,0.3879,0.38943,50475432.0
2024-11-27 05:00:00+00:00,0.38943,0.39019,0.38745,0.38813,37407438.0
2024-11-27 05:15:00+00:00,0.38814,0.38965,0.38646,0.38898,17680860.0
2024-11-27 05:30:00+00:00,0.38899,0.39142,0.38859,0.39102,18343150.0
2024-11-27 05:45:00+00:00,0.39101,0.39104,0.38812,0.38895,18580769.0
2024-11-27 06:00:00+00:00,0.38896,0.39446,0.38896,0.39407,48507028.0
2024-11-27 06:15:00+00:00,0.39407,0.3943,0.39188,0.39221,24959555.0
2024-11-27 06:30:00+00:00,0.39225,0.39488,0.39156,0.39392,23177806.0
2024-11-27 06:45:00+00:00,0.39392,0.39392,0.39156,0.39239,16120317.0
2024-11-27 07:00:00+00:00,0.39239,0.39453,0.391,0.39374,16152345.0
2024-11-27 07:15:00+00:00,0.39374,0.39559,0.39273,0.39462,27746006.0
2024-11-27 07:30:00+00:00,0.39462,0.39704,0.39425,0.39612,24688404.0
2024-11-27 07:45:00+00:00,0.39611,0.39956,0.3955,0.39757,32038508.0
2024-11-27 08:00:00+00:00,0.39758,0.39777,0.39533,0.39579,28390561.0
2024-11-27 08:15:00+00:00,0.3958,0.39761,0.39428,0.39532,31324522.0
2024-11-27 08:30:00+00:00,0.39534,0.398,0.39434,0.39663,26730807.0
2024-11-27 08:45:00+00:00,0.39663,0.39738,0.39337,0.39445,52908447.0
2024-11-27 09:00:00+00:00,0.39444,0.39492,0.39053,0.39059,59804776.0
2024-11-27 09:15:00+00:00,0.39058,0.39183,0.39011,0.39087,22270183.0
2024-11-27 09:30:00+00:00,0.39087,0.3911,0.38845,0.39057,34005707.0
2024-11-27 09:45:00+00:00,0.39058,0.39262,0.38941,0.39242,32190348.0
2024-11-27 10:00:00+00:00,0.39241,0.39316,0.39045,0.39166,18070670.0
2024-11-27 10:15:00+00:00,0.39167,0.3953,0.39167,0.39435,34026817.0
2024-11-27 10:30:00+00:00,0.39436,0.39707,0.39335,0.39707,27829240.0
2024-11-27 10:45:00+00:00,0.39706,0.3975,0.39406,0.39514,31652210.0
2024-11-27 11:00:00+00:00,0.39516,0.39581,0.39263,0.39404,22802632.0
2024-11-27 11:15:00+00:00,0.39405,0.39405,0.3915,0.39292,21390402.0
2024-11-27 11:30:00+00:00,0.39293,0.39444,0.39103,0.39181,21364361.0
2024-11-27 11:45:00+00:00,0.39185,0.39228,0.38914,0.3905,36676226.0
2024-11-27 12:00:00+00:00,0.3905,0.39092,0.38616,0.387,38397883.0
