timestamp,open,high,low,close,volume
2025-11-13 00:00:00+00:00,3414.91,3433.73,3404.43,3412.38,14630.2691
2025-11-13 01:00:00+00:00,3412.38,3457.36,3410.49,3424.26,50671.6378
2025-11-13 02:00:00+00:00,3424.25,3447.06,3423.0,3434.19,9622.0168
2025-11-13 03:00:00+00:00,3434.2,3473.48,3377.68,3452.86,33858.8852
2025-11-13 04:00:00+00:00,3452.86,3491.54,3434.03,3482.68,34146.5948
2025-11-13 05:00:00+00:00,3482.67,3540.0,3465.7,3529.19,28782.2419
2025-11-13 06:00:00+00:00,3529.18,3553.49,3520.94,3541.01,31686.8505
2025-11-13 07:00:00+00:00,3541.02,3565.84,3531.69,3538.74,29908.9675
2025-11-13 08:00:00+00:00,3538.74,3550.0,3521.1,3524.07,15252.2288
2025-11-13 09:00:00+00:00,3524.08,3529.68,3476.06,3486.43,31231.5094
2025-11-13 10:00:00+00:00,3486.43,3516.59,3486.43,3506.01,16398.5397
2025-11-13 11:00:00+00:00,3506.02,3518.26,3495.41,3501.95,15264.4992
2025-11-13 12:00:00+00:00,3501.94,3511.31,3481.42,3501.15,25589.5989
2025-11-13 13:00:00+00:00,3501.14,3501.99,3426.43,3438.18,45077.331
2025-11-13 14:00:00+00:00,3438.18,3478.54,3393.55,3443.62,60496.417
2025-11-13 15:00:00+00:00,3443.63,3447.75,3367.03,3386.85,56368.4911
2025-11-13 16:00:00+00:00,3386.84,3398.24,3323.58,3327.59,87894.2689
2025-11-13 17:00:00+00:00,3327.58,3328.98,3253.02,3255.5,108750.1348
2025-11-13 18:00:00+00:00,3255.49,3264.59,3184.08,3213.72,67407.6701
2025-11-13 19:00:00+00:00,3213.73,3239.55,3175.83,3197.69,48750.9695
2025-11-13 20:00:00+00:00,3197.69,3206.37,3154.22,3171.65,53578.9399
2025-11-13 21:00:00+00:00,3171.65,3193.78,3159.97,3179.74,24395.8425
2025-11-13 22:00:00+00:00,3179.73,3236.7,3175.0,3228.87,30278.5215
2025-11-13 23:00:00+00:00,3228.87,3272.3,3216.52,3231.54,31946.7088
2025-11-14 00:00:00+00:00,3231.55,3240.64,3188.06,3200.93,32076.5861
2025-11-14 01:00:00+00:00,3200.93,3221.5,3186.2,3207.13,32395.5782
2025-11-14 02:00:00+00:00,3207.14,3251.88,3205.2,3238.05,36165.4467
2025-11-14 03:00:00+00:00,3238.05,3239.93,3208.0,3227.93,22353.9112
2025-11-14 04:00:00+00:00,3227.94,3228.26,3104.66,3163.06,55785.6629
2025-11-14 05:00:00+00:00,3163.06,3205.52,3157.31,3192.63,42261.0803
2025-11-14 06:00:00+00:00,3192.63,3225.91,3134.1,3222.42,59596.4155
2025-11-14 07:00:00+00:00,3222.42,3241.32,3194.05,3215.59,54917.4953
2025-11-14 08:00:00+00:00,3215.6,3219.39,3182.82,3205.2,24231.3266
2025-11-14 09:00:00+00:00,3205.2,3215.55,3150.87,3156.43,26010.9973
2025-11-14 10:00:00+00:00,3156.44,3196.69,3154.28,3176.2,16678.9524
2025-11-14 11:00:00+00:00,3176.19,3183.23,3116.82,3144.35,35323.3132
2025-11-14 12:00:00+00:00,3144.34,3144.34,3070.0,3126.42,79373.5157
2025-11-14 13:00:00+00:00,3126.43,3149.96,3073.33,3121.74,59291.1967
2025-11-14 14:00:00+00:00,3121.74,3220.62,3107.78,3199.5,88254.8531
2025-11-14 15:00:00+00:00,3199.49,3234.49,3160.63,3196.7,51211.8695
2025-11-14 16:00:00+00:00,3196.7,3256.71,3182.9,3231.32,31942.9196
2025-11-14 17:00:00+00:00,3231.32,3245.38,3161.35,3179.68,22193.3527
2025-11-14 18:00:00+00:00,3179.66,3208.51,3155.0,3168.81,19744.48
2025-11-14 19:00:00+00:00,3168.8,3220.77,3160.03,3207.86,21247.8048
2025-11-14 20:00:00+00:00,3207.87,3213.22,3122.73,3137.75,24344.3071
2025-11-14 21:00:00+00:00,3137.74,3176.25,3125.07,3167.44,16297.1374
2025-11-14 22:00:00+00:00,3167.45,3186.87,3142.3,3158.86,13831.158
