timestamp,open,high,low,close,volume
2025-12-07 16:15:00+00:00,89233.6,89461.63,89115.85,89337.63,115.80565
2025-12-07 16:30:00+00:00,89337.63,89570.39,89250.0,89465.37,71.16569
2025-12-07 16:45:00+00:00,89465.38,89908.17,89383.43,89893.38,179.27447
2025-12-07 17:00:00+00:00,89893.39,89937.45,89624.0,89883.63,211.22385
2025-12-07 17:15:00+00:00,89883.63,90757.98,89850.0,90723.91,731.74785
2025-12-07 17:30:00+00:00,90723.9,91271.77,90700.73,90854.88,737.2907
2025-12-07 17:45:00+00:00,90854.88,91131.63,90722.4,90945.17,238.13168
2025-12-07 18:00:00+00:00,90945.18,91467.13,90945.17,91327.99,321.68198
2025-12-07 18:15:00+00:00,91327.99,91694.71,91327.99,91574.89,279.35146
2025-12-07 18:30:00+00:00,91574.9,91760.0,91342.85,91382.12,256.23291
2025-12-07 18:45:00+00:00,91382.13,91539.49,91241.25,91363.78,139.10436
2025-12-07 19:00:00+00:00,91363.79,91545.95,91256.09,91526.13,75.33676
2025-12-07 19:15:00+00:00,91526.14,91531.12,91248.05,91267.28,49.02961
2025-12-07 19:30:00+00:00,91267.27,91405.67,91213.37,91376.16,81.91988
2025-12-07 19:45:00+00:00,91376.15,91425.52,91292.14,91425.52,41.85375
2025-12-07 20:00:00+00:00,91425.51,91470.0,91308.82,91358.74,38.5827
2025-12-07 20:15:00+00:00,91358.74,91491.24,91335.88,91430.1,55.97505
2025-12-07 20:30:00+00:00,91430.1,91510.4,91324.39,91490.93,56.20562
2025-12-07 20:45:00+00:00,91490.93,91499.49,91376.24,91439.04,36.18166
2025-12-07 21:00:00+00:00,91439.05,91439.05,91249.06,91299.99,66.82388
2025-12-07 21:15:00+00:00,91299.98,91299.98,90803.09,90872.87,178.64604
2025-12-07 21:30:00+00:00,90872.87,91028.83,90481.05,90529.93,177.77182
2025-12-07 21:45:00+00:00,90529.93,90542.26,89871.0,90231.32,384.1695
2025-12-07 22:00:00+00:00,90231.31,90231.31,88995.33,89374.19,726.59048
2025-12-07 22:15:00+00:00,89374.2,89745.68,89225.05,89694.6,270.84476
2025-12-07 22:30:00+00:00,89694.59,90241.8,89636.92,90075.48,286.87084
2025-12-07 22:45:00+00:00,90075.48,90197.63,89318.0,89597.03,224.39554
2025-12-07 23:00:00+00:00,89597.03,89828.19,89522.08,89730.42,133.10983
2025-12-07 23:15:00+00:00,89730.42,90068.84,89730.42,90055.11,141.67285
2025-12-07 23:30:00+00:00,90055.11,90055.11,89827.99,89927.65,77.06045
2025-12-07 23:45:00+00:00,89927.65,90471.66,89914.0,90395.31,172.82959
2025-12-08 00:00:00+00:00,90395.32,90407.98,90051.81,90069.21,153.42382
2025-12-08 00:15:00+00:00,90069.2,90290.12,89860.0,90249.99,105.5037
2025-12-08 00:30:00+00:00,90249.98,90627.11,90223.68,90318.37,147.50332
2025-12-08 00:45:00+00:00,90318.38,90473.05,90232.01,90346.7,85.19235
2025-12-08 01:00:00+00:00,90346.7,90769.23,90301.86,90680.56,141.38096
2025-12-08 01:15:00+00:00,90680.57,91252.01,90580.0,91142.58,227.5466
2025-12-08 01:30:00+00:00,91142.58,91700.0,91142.58,91253.86,357.45859
2025-12-08 01:45:00+00:00,91253.86,91277.37,90826.85,90910.7,242.39697
2025-12-08 02:00:00+00:00,90910.7,91031.83,90811.25,90949.99,135.41309
2025-12-08 02:15:00+00:00,90950.0,91105.3,90913.22,91029.21,121.42559
2025-12-08 02:30:00+00:00,91029.22,91233.67,90972.37,91206.06,148.47581
2025-12-08 02:45:00+00:00,91206.06,91436.94,91081.45,91364.18,192.093
2025-12-08 03:00:00+00:00,91364.18,91420.0,91112.96,91155.48,99.33283
2025-12-08 03:15:00+00:00,91155.48,91389.49,91130.29,91259.98,103.46972
2025-12-08 03:30:00+00:00,91259.97,91288.6,91000.5,91014.18,126.39548
2025-12-08 03:45:00+00:00,91014.19,91135.12,90988.91,91068.29,66.59232
2025-12-08 04:00:00+00:00,91068.3,91177.64,91023.06,91113.21,45.97005
2025-12-08 04:15:00+00:00,91113.22,91350.0,91081.43,91251.48,60.70983
2025-12-08 04:30:00+00:00,91251.49,91470.58,91162.18,91221.71,82.82175
2025-12-08 04:45:00+00:00,91221.72,91309.8,91152.52,91291.33,66.11981
2025-12-08 05:00:00+00:00,91291.33,91291.33,91037.43,91113.37,73.95819
2025-12-08 05:15:00+00:00,91113.38,91375.0,91069.3,91285.41,74.04798
2025-12-08 05:30:00+00:00,91285.4,91444.0,91285.4,91344.34,69.28005
2025-12-08 05:45:00+00:00,91344.35,91419.48,91307.1,91334.03,82.65886
2025-12-08 06:00:00+00:00,91334.04,91439.1,91241.27,91381.68,99.33948
2025-12-08 06:15:00+00:00,91381.67,91453.31,91333.96,91438.21,128.85356
